age,weight,height,sex,distance,time,first distance,first time,first days before main event,second distance,second time,second days before main event
37.0,60.0,1.7,M,21.0975,94.18333333333334,10.0,44.61666666666667,105.0,5.0,21.8,105.0
65.0,69.0,1.68,M,21.0975,117.6,10.0,49.06666666666667,113.0,5.0,23.416666666666668,98.0
60.0,63.0,1.69,M,21.0975,100.0,10.0,44.9,7.0,5.0,21.55,7.0
58.0,63.0,1.69,M,21.0975,99.5,10.0,45.333333333333336,28.0,5.0,21.05,28.0
42.0,82.0,1.87,M,21.0975,104.88333333333334,10.0,40.88333333333333,36.0,5.0,20.25,49.0
53.0,63.0,1.68,M,21.0975,86.76666666666667,10.0,37.93333333333333,105.0,5.0,17.7,147.0
51.0,63.0,1.68,M,21.0975,80.31666666666666,10.0,35.53333333333333,161.0,5.0,16.95,175.0
42.0,74.0,1.84,M,21.0975,96.93333333333334,10.0,39.916666666666664,14.0,5.0,18.133333333333333,119.0
40.0,55.0,1.65,M,21.0975,79.81666666666666,10.0,36.06666666666667,7.0,5.0,17.933333333333334,15.0
28.0,68.0,1.77,M,21.0975,84.46666666666667,10.0,38.63333333333333,126.0,5.0,18.483333333333334,35.0
34.0,73.0,1.76,M,21.0975,87.38333333333334,10.0,41.31666666666667,7.0,5.0,19.716666666666665,22.0
33.0,63.0,1.73,M,21.0975,76.36666666666666,10.0,34.96666666666667,14.0,5.0,17.266666666666666,22.0
28.0,63.0,1.73,M,21.0975,85.86666666666666,10.0,39.86666666666667,94.0,5.0,19.933333333333334,35.0
28.0,63.0,1.73,M,21.0975,87.0,10.0,38.78333333333333,14.0,5.0,18.5,147.0
53.0,68.0,1.75,M,21.0975,87.6,10.0,40.3,168.0,5.0,19.816666666666666,154.0
43.0,56.0,1.62,F,21.0975,82.35,10.0,36.833333333333336,147.0,5.0,16.35,147.0
34.0,75.0,1.83,M,21.0975,98.08333333333333,10.0,41.68333333333333,84.0,5.0,19.916666666666668,147.0
32.0,60.0,1.76,M,21.0975,74.45,10.0,31.916666666666668,154.0,5.0,15.566666666666666,161.0
30.0,60.0,1.76,M,21.0975,69.1,10.0,31.9,63.0,5.0,15.166666666666666,63.0
31.0,52.0,1.67,F,21.0975,75.76666666666667,10.0,35.0,133.0,5.0,16.566666666666666,127.0
29.0,52.0,1.67,F,21.0975,81.53333333333333,10.0,34.666666666666664,70.0,5.0,17.083333333333332,155.0
28.0,52.0,1.67,F,21.0975,76.78333333333333,10.0,34.86666666666667,153.0,5.0,16.883333333333333,160.0
35.0,72.0,1.89,M,21.0975,76.25,10.0,33.7,161.0,5.0,16.166666666666668,155.0
34.0,72.0,1.89,M,21.0975,86.38333333333334,10.0,35.0,63.0,5.0,16.7,43.0
30.0,70.0,1.71,M,21.0975,86.23333333333333,10.0,39.9,70.0,5.0,18.083333333333332,61.0
37.0,81.0,1.8,M,21.0975,74.48333333333333,10.0,32.71666666666667,15.0,5.0,16.266666666666666,163.0
41.0,51.0,1.63,F,21.0975,79.31666666666666,10.0,36.3,14.0,5.0,17.95,176.0
40.0,51.0,1.63,F,21.0975,81.43333333333334,10.0,37.4,21.0,5.0,18.366666666666667,84.0
39.0,51.0,1.63,F,21.0975,80.88333333333334,10.0,37.55,8.0,5.0,18.716666666666665,127.0
39.0,51.0,1.63,F,21.0975,82.56666666666666,10.0,36.733333333333334,162.0,5.0,18.35,147.0
50.0,68.0,1.83,M,21.0975,80.41666666666667,10.0,37.416666666666664,154.0,5.0,17.766666666666666,154.0
21.0,66.0,1.81,M,21.0975,73.25,10.0,31.966666666666665,56.0,5.0,15.433333333333334,22.0
59.0,92.0,1.87,M,21.0975,213.75,10.0,65.65,84.0,5.0,31.0,14.0
58.0,92.0,1.87,M,21.0975,149.71666666666667,10.0,64.23333333333333,25.0,5.0,30.2,144.0
41.0,58.0,1.8,M,21.0975,70.23333333333333,10.0,32.38333333333333,34.0,5.0,15.416666666666666,125.0
40.0,58.0,1.8,M,21.0975,69.35,10.0,31.916666666666668,127.0,5.0,15.333333333333334,15.0
40.0,58.0,1.8,M,21.0975,76.43333333333334,10.0,31.716666666666665,70.0,5.0,15.616666666666667,42.0
39.0,58.0,1.8,M,21.0975,67.76666666666667,10.0,30.833333333333332,42.0,5.0,15.066666666666666,36.0
39.0,58.0,1.8,M,21.0975,68.51666666666667,10.0,31.783333333333335,21.0,5.0,15.316666666666666,126.0
38.0,58.0,1.8,M,21.0975,68.73333333333333,10.0,31.366666666666667,105.0,5.0,15.233333333333333,168.0
37.0,58.0,1.8,M,21.0975,69.0,10.0,30.516666666666666,113.0,5.0,14.9,161.0
46.0,60.0,1.72,M,21.0975,81.71666666666667,10.0,34.75,99.0,5.0,16.95,126.0
42.0,60.0,1.72,M,21.0975,78.08333333333333,10.0,35.266666666666666,84.0,5.0,17.016666666666666,36.0
41.0,60.0,1.72,M,21.0975,73.63333333333334,10.0,34.38333333333333,127.0,5.0,16.333333333333332,147.0
41.0,60.0,1.72,M,21.0975,72.21666666666667,10.0,33.3,71.0,5.0,16.1,155.0
46.0,68.0,1.77,M,21.0975,93.43333333333334,10.0,43.1,119.0,5.0,20.816666666666666,98.0
45.0,68.0,1.77,M,21.0975,96.71666666666667,10.0,44.81666666666667,175.0,5.0,21.4,105.0
31.0,60.0,1.8,M,21.0975,76.71666666666667,10.0,32.7,140.0,5.0,15.433333333333334,170.0
29.0,60.0,1.8,M,21.0975,73.48333333333333,10.0,32.05,22.0,5.0,15.316666666666666,98.0
55.0,68.0,1.71,M,21.0975,109.2,10.0,46.016666666666666,20.0,5.0,21.95,34.0
35.0,69.0,1.79,M,21.0975,82.75,10.0,33.516666666666666,108.0,5.0,16.333333333333332,92.0
30.0,69.0,1.79,M,21.0975,86.73333333333333,10.0,35.21666666666667,37.0,5.0,17.233333333333334,66.0
54.0,75.0,1.83,M,21.0975,79.8,10.0,36.06666666666667,164.0,5.0,17.283333333333335,178.0
30.0,63.0,1.78,M,21.0975,69.31666666666666,10.0,31.666666666666668,70.0,5.0,15.383333333333333,154.0
31.0,61.0,1.72,M,21.0975,114.98333333333333,10.0,35.28333333333333,21.0,5.0,17.483333333333334,135.0
43.0,54.0,1.73,F,21.0975,89.7,10.0,38.21666666666667,154.0,5.0,18.833333333333332,140.0
36.0,69.0,1.79,M,21.0975,77.58333333333333,10.0,34.78333333333333,168.0,5.0,16.85,84.0
35.0,69.0,1.79,M,21.0975,89.68333333333334,10.0,35.583333333333336,154.0,5.0,17.016666666666666,175.0
40.0,80.0,1.85,M,21.0975,93.55,10.0,40.05,90.0,5.0,18.583333333333332,125.0
48.0,64.0,1.78,M,21.0975,77.23333333333333,10.0,34.71666666666667,42.0,5.0,17.083333333333332,154.0
43.0,69.0,1.73,M,21.0975,95.1,10.0,41.1,156.0,5.0,19.916666666666668,147.0
37.0,59.0,1.72,M,21.0975,78.68333333333334,10.0,36.96666666666667,79.0,5.0,17.1,155.0
19.0,73.0,1.93,M,21.0975,81.88333333333334,10.0,36.71666666666667,107.0,5.0,17.3,120.0
18.0,73.0,1.93,M,21.0975,83.15,10.0,37.13333333333333,167.0,5.0,17.4,13.0
30.0,60.0,1.8,M,21.0975,69.95,10.0,31.633333333333333,148.0,5.0,15.216666666666667,7.0
77.0,76.0,1.8,M,21.0975,130.73333333333332,10.0,53.9,69.0,5.0,26.45,62.0
37.0,64.0,1.77,M,21.0975,123.35,10.0,37.0,22.0,5.0,18.366666666666667,106.0
31.0,64.0,1.77,M,21.0975,89.45,10.0,39.9,132.0,5.0,18.816666666666666,133.0
56.0,91.0,1.88,M,21.0975,120.88333333333334,10.0,55.083333333333336,21.0,5.0,24.1,172.0
55.0,91.0,1.88,M,21.0975,112.9,10.0,50.916666666666664,21.0,5.0,23.283333333333335,138.0
59.0,67.0,1.78,M,21.0975,90.13333333333334,10.0,41.55,43.0,5.0,20.216666666666665,43.0
25.0,71.0,1.82,M,21.0975,74.13333333333334,10.0,34.18333333333333,119.0,5.0,16.916666666666668,77.0
24.0,71.0,1.82,M,21.0975,74.5,10.0,33.516666666666666,105.0,5.0,16.466666666666665,91.0
34.0,70.0,1.82,M,21.0975,88.65,10.0,37.61666666666667,84.0,5.0,18.416666666666668,147.0
51.0,52.0,1.64,F,21.0975,96.33333333333333,10.0,44.45,154.0,5.0,21.183333333333334,154.0
45.0,60.0,1.7,M,21.0975,93.61666666666666,10.0,42.516666666666666,13.0,5.0,20.383333333333333,63.0
42.0,62.0,1.64,M,21.0975,86.65,10.0,38.71666666666667,154.0,5.0,19.116666666666667,36.0
41.0,62.0,1.64,M,21.0975,89.23333333333333,10.0,39.416666666666664,29.0,5.0,18.533333333333335,64.0
40.0,62.0,1.64,M,21.0975,92.68333333333334,10.0,40.55,21.0,5.0,19.683333333333334,63.0
55.0,63.0,1.78,M,21.0975,84.68333333333334,10.0,38.65,13.0,5.0,18.25,21.0
50.0,68.0,1.83,M,21.0975,83.98333333333333,10.0,34.56666666666667,133.0,5.0,16.9,161.0
47.0,68.0,1.83,M,21.0975,75.81666666666666,10.0,34.68333333333333,162.0,5.0,16.916666666666668,176.0
43.0,55.0,1.78,F,21.0975,80.95,10.0,35.11666666666667,168.0,5.0,17.116666666666667,3.0
39.0,55.0,1.78,F,21.0975,79.88333333333334,10.0,35.25,77.0,5.0,17.0,70.0
38.0,55.0,1.78,F,21.0975,82.93333333333334,10.0,36.11666666666667,35.0,5.0,17.3,28.0
38.0,55.0,1.78,F,21.0975,79.51666666666667,10.0,35.2,84.0,5.0,17.116666666666667,49.0
36.0,55.0,1.78,F,21.0975,80.18333333333334,10.0,35.583333333333336,29.0,5.0,17.183333333333334,14.0
35.0,55.0,1.78,F,21.0975,82.3,10.0,35.96666666666667,140.0,5.0,17.666666666666668,99.0
45.0,58.0,1.78,M,21.0975,70.05,10.0,32.016666666666666,21.0,5.0,15.283333333333333,168.0
43.0,58.0,1.78,M,21.0975,69.0,10.0,30.65,147.0,5.0,15.05,63.0
22.0,62.0,1.76,M,21.0975,71.08333333333333,10.0,30.583333333333332,43.0,5.0,15.133333333333333,99.0
50.0,85.0,1.85,M,21.0975,94.1,10.0,44.6,133.0,5.0,20.933333333333334,98.0
42.0,59.0,1.67,M,21.0975,86.38333333333334,10.0,37.45,141.0,5.0,18.416666666666668,65.0
19.0,57.0,1.74,M,21.0975,77.36666666666666,10.0,34.86666666666667,84.0,5.0,16.383333333333333,140.0
40.0,56.0,1.66,M,21.0975,80.7,10.0,34.43333333333333,48.0,5.0,16.866666666666667,55.0
27.0,44.0,1.57,F,21.0975,82.18333333333334,10.0,36.733333333333334,91.0,5.0,17.833333333333332,156.0
28.0,66.0,1.66,M,21.0975,74.9,10.0,35.0,84.0,5.0,16.866666666666667,70.0
22.0,70.0,1.82,M,21.0975,93.51666666666667,10.0,38.75,147.0,5.0,18.483333333333334,58.0
29.0,66.0,1.76,M,21.0975,65.65,10.0,30.4,119.0,5.0,14.55,98.0
43.0,79.0,1.8,M,21.0975,81.6,10.0,37.4,91.0,5.0,18.683333333333334,35.0
32.0,65.0,1.68,M,21.0975,69.21666666666667,10.0,31.166666666666668,134.0,5.0,15.166666666666666,79.0
31.0,65.0,1.68,M,21.0975,69.73333333333333,10.0,31.6,28.0,5.0,15.266666666666667,79.0
30.0,65.0,1.68,M,21.0975,88.98333333333333,10.0,31.633333333333333,175.0,5.0,15.35,106.0
29.0,65.0,1.68,M,21.0975,69.78333333333333,10.0,31.833333333333332,21.0,5.0,15.533333333333333,140.0
39.0,72.0,1.8,M,21.0975,89.46666666666667,10.0,38.65,35.0,5.0,18.8,98.0
39.0,62.0,1.66,M,21.0975,76.16666666666667,10.0,33.61666666666667,21.0,5.0,16.533333333333335,133.0
38.0,62.0,1.66,M,21.0975,76.75,10.0,34.45,21.0,5.0,16.5,126.0
29.0,57.0,1.75,M,21.0975,93.85,10.0,36.95,77.0,5.0,17.816666666666666,119.0
28.0,57.0,1.75,M,21.0975,84.85,10.0,39.11666666666667,147.0,5.0,18.45,15.0
42.0,61.0,1.7,M,21.0975,80.78333333333333,10.0,35.7,154.0,5.0,17.683333333333334,28.0
42.0,61.0,1.7,M,21.0975,80.36666666666666,10.0,36.8,36.0,5.0,17.366666666666667,43.0
41.0,61.0,1.7,M,21.0975,79.46666666666667,10.0,37.43333333333333,42.0,5.0,17.583333333333332,70.0
38.0,61.0,1.7,M,21.0975,90.41666666666667,10.0,35.833333333333336,105.0,5.0,17.25,7.0
46.0,73.0,1.82,M,21.0975,90.83333333333333,10.0,40.983333333333334,120.0,5.0,20.416666666666668,15.0
42.0,52.0,1.66,F,21.0975,115.43333333333334,10.0,53.666666666666664,119.0,5.0,22.916666666666668,155.0
40.0,52.0,1.66,F,21.0975,108.06666666666666,10.0,46.38333333333333,14.0,5.0,22.983333333333334,168.0
41.0,65.0,1.67,M,21.0975,74.71666666666667,10.0,33.2,91.0,5.0,16.316666666666666,98.0
40.0,65.0,1.67,M,21.0975,76.06666666666666,10.0,34.766666666666666,91.0,5.0,16.983333333333334,98.0
27.0,71.0,1.75,M,21.0975,90.51666666666667,10.0,36.05,92.0,5.0,17.05,50.0
22.0,63.0,1.74,M,21.0975,79.06666666666666,10.0,33.833333333333336,49.0,5.0,16.4,126.0
22.0,58.0,1.71,M,21.0975,73.76666666666667,10.0,33.13333333333333,100.0,5.0,15.816666666666666,175.0
50.0,69.0,1.77,M,21.0975,85.95,10.0,36.8,140.0,5.0,17.9,126.0
50.0,69.0,1.77,M,21.0975,86.41666666666667,10.0,38.31666666666667,140.0,5.0,18.516666666666666,119.0
53.0,53.0,1.66,F,21.0975,100.88333333333334,10.0,44.81666666666667,56.0,5.0,21.216666666666665,140.0
45.0,63.0,1.74,M,21.0975,82.86666666666666,10.0,36.2,126.0,5.0,17.5,140.0
42.0,63.0,1.74,M,21.0975,81.06666666666666,10.0,35.75,37.0,5.0,17.15,129.0
30.0,65.0,1.83,M,21.0975,93.98333333333333,10.0,40.86666666666667,69.0,5.0,19.25,49.0
31.0,75.0,1.82,M,21.0975,80.56666666666666,10.0,36.43333333333333,28.0,5.0,17.65,85.0
39.0,75.0,1.8,M,21.0975,87.16666666666667,10.0,37.21666666666667,63.0,5.0,17.966666666666665,133.0
28.0,59.0,1.78,M,21.0975,75.5,10.0,34.166666666666664,154.0,5.0,16.433333333333334,162.0
53.0,53.0,1.6,M,21.0975,89.88333333333334,10.0,36.63333333333333,105.0,5.0,17.883333333333333,120.0
52.0,53.0,1.6,M,21.0975,89.55,10.0,36.266666666666666,28.0,5.0,17.766666666666666,133.0
32.0,65.0,1.71,M,21.0975,114.95,10.0,43.766666666666666,70.0,5.0,20.683333333333334,70.0
31.0,65.0,1.71,M,21.0975,116.7,10.0,43.11666666666667,147.0,5.0,20.383333333333333,134.0
30.0,65.0,1.71,M,21.0975,104.5,10.0,45.083333333333336,175.0,5.0,20.3,143.0
26.0,65.0,1.71,M,21.0975,95.08333333333333,10.0,44.9,14.0,5.0,21.75,78.0
35.0,65.0,1.8,M,21.0975,82.6,10.0,33.38333333333333,14.0,5.0,16.016666666666666,126.0
30.0,66.0,1.7,M,21.0975,71.63333333333334,10.0,32.68333333333333,49.0,5.0,16.15,21.0
45.0,50.0,1.7,M,21.0975,95.55,10.0,39.766666666666666,111.0,5.0,19.05,141.0
38.0,50.0,1.7,M,21.0975,111.98333333333333,10.0,40.68333333333333,22.0,5.0,19.183333333333334,49.0
38.0,50.0,1.7,M,21.0975,98.63333333333334,10.0,41.55,42.0,5.0,18.9,126.0
37.0,50.0,1.7,M,21.0975,96.9,10.0,41.65,147.0,5.0,19.233333333333334,22.0
34.0,65.0,1.85,M,21.0975,81.35,10.0,35.81666666666667,35.0,5.0,17.616666666666667,21.0
32.0,56.0,1.59,F,21.0975,99.8,10.0,46.583333333333336,56.0,5.0,22.85,70.0
29.0,56.0,1.59,F,21.0975,115.95,10.0,52.65,35.0,5.0,25.5,56.0
41.0,66.0,1.78,M,21.0975,83.45,10.0,38.06666666666667,147.0,5.0,18.9,154.0
56.0,62.0,1.76,M,21.0975,82.35,10.0,37.416666666666664,147.0,5.0,18.0,42.0
53.0,59.0,1.65,M,21.0975,124.41666666666667,10.0,39.983333333333334,167.0,5.0,19.0,13.0
60.0,64.0,1.62,F,21.0975,154.36666666666667,10.0,72.25,162.0,5.0,35.8,91.0
37.0,73.0,1.71,M,21.0975,118.88333333333334,10.0,35.333333333333336,84.0,5.0,16.8,92.0
25.0,58.0,1.76,M,21.0975,71.1,10.0,33.53333333333333,98.0,5.0,15.533333333333333,154.0
55.0,77.0,1.83,M,21.0975,98.2,10.0,43.86666666666667,62.0,5.0,20.933333333333334,111.0
30.0,59.0,1.7,M,21.0975,72.76666666666667,10.0,32.88333333333333,14.0,5.0,16.1,70.0
29.0,59.0,1.7,M,21.0975,76.1,10.0,33.63333333333333,133.0,5.0,16.316666666666666,140.0
28.0,59.0,1.7,M,21.0975,77.63333333333334,10.0,34.233333333333334,28.0,5.0,16.383333333333333,35.0
30.0,62.0,1.79,M,21.0975,94.13333333333334,10.0,39.88333333333333,36.0,5.0,19.133333333333333,78.0
29.0,62.0,1.79,M,21.0975,88.81666666666666,10.0,39.13333333333333,106.0,5.0,18.166666666666668,63.0
28.0,62.0,1.79,M,21.0975,90.43333333333334,10.0,38.233333333333334,161.0,5.0,18.166666666666668,106.0
50.0,62.0,1.74,M,21.0975,90.23333333333333,10.0,42.36666666666667,161.0,5.0,21.166666666666668,105.0
40.0,64.0,1.74,M,21.0975,73.61666666666666,10.0,33.516666666666666,147.0,5.0,16.1,106.0
49.0,74.0,1.86,M,21.0975,103.9,10.0,42.7,36.0,5.0,21.033333333333335,126.0
32.0,73.0,1.76,M,21.0975,100.43333333333334,10.0,46.43333333333333,21.0,5.0,23.166666666666668,140.0
31.0,45.0,1.63,F,21.0975,93.95,10.0,39.28333333333333,57.0,5.0,19.25,140.0
40.0,72.0,1.68,M,21.0975,91.7,10.0,39.55,147.0,5.0,19.333333333333332,161.0
44.0,78.0,1.81,M,21.0975,80.03333333333333,10.0,35.78333333333333,41.0,5.0,17.25,77.0
31.0,62.0,1.69,M,21.0975,86.91666666666667,10.0,37.46666666666667,42.0,5.0,18.55,56.0
21.0,60.0,1.75,M,21.0975,94.0,10.0,39.2,28.0,5.0,19.2,134.0
20.0,60.0,1.75,M,21.0975,87.76666666666667,10.0,40.65,76.0,5.0,19.366666666666667,13.0
22.0,54.0,1.64,M,21.0975,89.96666666666667,10.0,40.21666666666667,112.0,5.0,19.183333333333334,79.0
44.0,60.0,1.64,M,21.0975,89.53333333333333,10.0,38.46666666666667,77.0,5.0,18.516666666666666,14.0
43.0,59.0,1.62,F,21.0975,94.88333333333334,10.0,43.71666666666667,28.0,5.0,21.316666666666666,98.0
37.0,59.0,1.62,F,21.0975,99.1,10.0,44.8,133.0,5.0,21.633333333333333,119.0
36.0,59.0,1.62,F,21.0975,99.1,10.0,46.1,147.0,5.0,21.383333333333333,112.0
36.0,59.0,1.62,F,21.0975,103.25,10.0,46.916666666666664,133.0,5.0,22.583333333333332,7.0
68.0,70.0,1.79,M,21.0975,96.4,10.0,42.483333333333334,119.0,5.0,20.966666666666665,153.0
62.0,70.0,1.79,M,21.0975,88.38333333333334,10.0,38.88333333333333,29.0,5.0,19.116666666666667,63.0
51.0,83.0,1.83,M,21.0975,84.25,10.0,39.13333333333333,112.0,5.0,19.0,127.0
29.0,70.0,1.83,M,21.0975,96.23333333333333,10.0,42.65,154.0,5.0,19.25,133.0
60.0,44.0,1.6,F,21.0975,89.41666666666667,10.0,41.53333333333333,35.0,5.0,20.3,154.0
61.0,53.0,1.64,M,21.0975,91.2,10.0,41.31666666666667,28.0,5.0,20.133333333333333,113.0
60.0,53.0,1.64,M,21.0975,90.63333333333334,10.0,39.666666666666664,112.0,5.0,19.616666666666667,128.0
53.0,53.0,1.64,M,21.0975,89.16666666666667,10.0,39.7,139.0,5.0,18.516666666666666,62.0
52.0,53.0,1.64,M,21.0975,92.05,10.0,40.81666666666667,170.0,5.0,19.333333333333332,154.0
26.0,52.0,1.61,F,21.0975,98.35,10.0,44.7,133.0,5.0,20.733333333333334,163.0
53.0,49.0,1.63,F,21.0975,95.15,10.0,43.88333333333333,29.0,5.0,16.716666666666665,99.0
45.0,70.0,1.78,M,21.0975,95.23333333333333,10.0,41.25,28.0,5.0,19.4,98.0
45.0,58.0,1.76,M,21.0975,74.3,10.0,34.233333333333334,43.0,5.0,17.083333333333332,140.0
44.0,58.0,1.76,M,21.0975,76.6,10.0,34.65,43.0,5.0,16.45,147.0
42.0,58.0,1.76,M,21.0975,75.43333333333334,10.0,34.81666666666667,162.0,5.0,17.15,154.0
34.0,68.0,1.8,M,21.0975,79.16666666666667,10.0,31.333333333333332,42.0,5.0,15.366666666666667,163.0
32.0,68.0,1.72,M,21.0975,86.15,10.0,36.78333333333333,77.0,5.0,17.733333333333334,127.0
60.0,62.0,1.71,M,21.0975,99.55,10.0,45.6,91.0,5.0,21.9,7.0
52.0,62.0,1.71,M,21.0975,91.55,10.0,41.71666666666667,56.0,5.0,20.066666666666666,42.0
52.0,62.0,1.71,M,21.0975,91.43333333333334,10.0,40.88333333333333,106.0,5.0,19.533333333333335,119.0
32.0,54.0,1.65,F,21.0975,76.96666666666667,10.0,35.81666666666667,22.0,5.0,17.266666666666666,119.0
31.0,54.0,1.65,F,21.0975,81.96666666666667,10.0,35.53333333333333,63.0,5.0,17.183333333333334,84.0
34.0,66.0,1.82,M,21.0975,65.5,10.0,29.75,35.0,5.0,14.266666666666667,70.0
33.0,66.0,1.82,M,21.0975,67.0,10.0,30.7,83.0,5.0,14.45,126.0
44.0,69.0,1.73,M,21.0975,97.05,10.0,40.166666666666664,28.0,5.0,19.483333333333334,19.0
43.0,69.0,1.73,M,21.0975,85.76666666666667,10.0,38.3,119.0,5.0,18.566666666666666,176.0
42.0,69.0,1.73,M,21.0975,86.38333333333334,10.0,39.416666666666664,176.0,5.0,18.816666666666666,176.0
41.0,69.0,1.73,M,21.0975,89.33333333333333,10.0,40.03333333333333,135.0,5.0,19.4,140.0
49.0,72.0,1.78,M,21.0975,98.06666666666666,10.0,43.983333333333334,105.0,5.0,20.933333333333334,126.0
43.0,61.0,1.69,M,21.0975,70.31666666666666,10.0,32.53333333333333,171.0,5.0,15.7,119.0
32.0,70.0,1.68,M,21.0975,80.11666666666666,10.0,35.45,133.0,5.0,17.4,77.0
31.0,70.0,1.68,M,21.0975,93.08333333333333,10.0,34.96666666666667,23.0,5.0,17.45,37.0
23.0,70.0,1.68,M,21.0975,110.41666666666667,10.0,39.71666666666667,44.0,5.0,18.733333333333334,119.0
44.0,53.0,1.69,F,21.0975,218.26666666666668,10.0,41.15,7.0,5.0,19.066666666666666,49.0
37.0,59.0,1.74,M,21.0975,77.15,10.0,36.416666666666664,119.0,5.0,17.033333333333335,161.0
33.0,59.0,1.74,M,21.0975,79.68333333333334,10.0,35.88333333333333,43.0,5.0,17.533333333333335,56.0
31.0,59.0,1.74,M,21.0975,83.71666666666667,10.0,36.666666666666664,126.0,5.0,17.283333333333335,154.0
34.0,70.0,1.8,M,21.0975,87.68333333333334,10.0,38.083333333333336,154.0,5.0,18.333333333333332,163.0
33.0,70.0,1.8,M,21.0975,87.06666666666666,10.0,39.5,119.0,5.0,19.333333333333332,78.0
23.0,58.0,1.69,M,21.0975,104.73333333333333,10.0,29.65,147.0,5.0,13.883333333333333,153.0
36.0,56.0,1.62,F,21.0975,128.18333333333334,10.0,49.75,168.0,5.0,22.366666666666667,168.0
34.0,56.0,1.62,F,21.0975,108.93333333333334,10.0,49.8,175.0,5.0,22.816666666666666,7.0
33.0,56.0,1.62,F,21.0975,109.08333333333333,10.0,46.516666666666666,133.0,5.0,21.683333333333334,119.0
44.0,62.0,1.79,M,21.0975,99.01666666666667,10.0,36.766666666666666,140.0,5.0,18.0,126.0
43.0,62.0,1.79,M,21.0975,82.53333333333333,10.0,36.916666666666664,133.0,5.0,17.066666666666666,175.0
42.0,62.0,1.79,M,21.0975,83.33333333333333,10.0,37.15,84.0,5.0,18.15,112.0
41.0,62.0,1.79,M,21.0975,84.76666666666667,10.0,38.016666666666666,105.0,5.0,18.0,64.0
52.0,70.0,1.75,M,21.0975,79.68333333333334,10.0,36.416666666666664,42.0,5.0,18.066666666666666,130.0
49.0,77.0,1.9,M,21.0975,93.2,10.0,41.13333333333333,103.0,5.0,19.3,69.0
52.0,48.0,1.64,F,21.0975,94.7,10.0,41.11666666666667,119.0,5.0,19.483333333333334,80.0
41.0,43.0,1.6,F,21.0975,84.98333333333333,10.0,38.13333333333333,84.0,5.0,18.5,112.0
44.0,67.0,1.81,M,21.0975,84.7,10.0,36.63333333333333,35.0,5.0,17.583333333333332,63.0
34.0,64.0,1.74,M,21.0975,73.18333333333334,10.0,30.95,77.0,5.0,15.383333333333333,36.0
45.0,73.0,1.84,M,21.0975,83.93333333333334,10.0,37.416666666666664,126.0,5.0,18.366666666666667,168.0
32.0,70.0,1.87,M,21.0975,86.56666666666666,10.0,39.63333333333333,6.0,5.0,19.4,97.0
39.0,68.0,1.85,M,21.0975,81.93333333333334,10.0,38.56666666666667,28.0,5.0,17.45,49.0
38.0,68.0,1.85,M,21.0975,80.3,10.0,37.36666666666667,15.0,5.0,17.416666666666668,49.0
42.0,58.0,1.73,F,21.0975,84.3,10.0,36.55,154.0,5.0,17.9,176.0
31.0,62.0,1.74,M,21.0975,72.86666666666666,10.0,33.56666666666667,36.0,5.0,16.033333333333335,112.0
31.0,62.0,1.74,M,21.0975,77.2,10.0,35.06666666666667,154.0,5.0,16.7,140.0
63.0,70.0,1.72,M,21.0975,99.15,10.0,41.016666666666666,28.0,5.0,19.016666666666666,158.0
62.0,70.0,1.72,M,21.0975,87.38333333333334,10.0,39.18333333333333,124.0,5.0,19.066666666666666,175.0
48.0,75.0,1.81,M,21.0975,92.01666666666667,10.0,42.25,105.0,5.0,19.85,56.0
45.0,78.0,1.75,M,21.0975,88.6,10.0,39.666666666666664,141.0,5.0,18.8,154.0
46.0,67.0,1.68,M,21.0975,79.78333333333333,10.0,37.56666666666667,15.0,5.0,17.85,29.0
24.0,60.0,1.77,M,21.0975,61.46666666666667,10.0,28.6,35.0,5.0,13.716666666666667,42.0
42.0,60.0,1.73,M,21.0975,119.75,10.0,38.05,34.0,5.0,18.716666666666665,42.0
23.0,66.0,1.73,M,21.0975,86.35,10.0,38.96666666666667,20.0,5.0,18.733333333333334,125.0
22.0,66.0,1.73,M,21.0975,88.51666666666667,10.0,40.3,161.0,5.0,18.633333333333333,84.0
27.0,52.0,1.64,M,21.0975,76.26666666666667,10.0,33.78333333333333,126.0,5.0,16.283333333333335,147.0
52.0,63.0,1.75,M,21.0975,82.88333333333334,10.0,36.9,28.0,5.0,17.9,161.0
51.0,63.0,1.75,M,21.0975,87.0,10.0,36.583333333333336,42.0,5.0,17.8,168.0
28.0,74.0,1.84,M,21.0975,75.0,10.0,33.8,128.0,5.0,14.183333333333334,120.0
43.0,64.0,1.79,M,21.0975,78.58333333333333,10.0,36.6,7.0,5.0,18.116666666666667,71.0
43.0,69.0,1.75,M,21.0975,93.0,10.0,39.0,14.0,5.0,18.65,133.0
38.0,69.0,1.75,M,21.0975,89.83333333333333,10.0,38.35,168.0,5.0,18.65,122.0
38.0,69.0,1.75,M,21.0975,87.13333333333334,10.0,39.18333333333333,126.0,5.0,18.966666666666665,119.0
37.0,69.0,1.75,M,21.0975,93.31666666666666,10.0,41.61666666666667,35.0,5.0,19.95,56.0
36.0,69.0,1.75,M,21.0975,99.78333333333333,10.0,39.9,17.0,5.0,18.866666666666667,42.0
36.0,69.0,1.75,M,21.0975,91.98333333333333,10.0,38.75,119.0,5.0,18.916666666666668,112.0
