age,weight,height,sex,distance,time,first distance,first time,first days before main event,second distance,second time,second days before main event
41.0,62.0,1.73,M,42.195,156.83333333333334,21.0975,72.43333333333334,161.0,10.0,32.0,177.0
58.0,67.0,1.68,M,42.195,253.46666666666667,21.0975,106.66666666666667,64.0,10.0,48.71666666666667,148.0
42.0,79.0,1.83,M,42.195,271.0833333333333,21.0975,91.83333333333333,21.0,10.0,39.68333333333333,35.0
42.0,64.0,1.73,M,42.195,190.73333333333332,21.0975,83.25,155.0,10.0,37.9,147.0
42.0,64.0,1.73,M,42.195,181.4,21.0975,87.06666666666666,35.0,10.0,39.75,119.0
41.0,64.0,1.73,M,42.195,189.93333333333334,21.0975,93.71666666666667,119.0,10.0,40.95,140.0
41.0,64.0,1.73,M,42.195,211.16666666666666,21.0975,89.46666666666667,168.0,10.0,41.81666666666667,112.0
40.0,64.0,1.73,M,42.195,195.3,21.0975,91.33333333333333,105.0,10.0,39.43333333333333,84.0
40.0,64.0,1.73,M,42.195,198.71666666666667,21.0975,88.88333333333334,49.0,10.0,40.38333333333333,133.0
39.0,64.0,1.73,M,42.195,199.5,21.0975,90.68333333333334,84.0,10.0,40.35,112.0
38.0,64.0,1.73,M,42.195,209.26666666666668,21.0975,92.45,98.0,10.0,41.233333333333334,126.0
38.0,74.0,1.85,M,42.195,213.8,21.0975,97.58333333333333,49.0,10.0,40.233333333333334,35.0
41.0,63.0,1.72,M,42.195,268.71666666666664,21.0975,98.06666666666666,161.0,10.0,37.36666666666667,97.0
37.0,63.0,1.72,M,42.195,220.01666666666668,21.0975,98.35,35.0,10.0,38.85,175.0
36.0,70.0,1.78,M,42.195,272.0,21.0975,87.0,63.0,10.0,37.75,78.0
34.0,70.0,1.78,M,42.195,213.71666666666667,21.0975,85.53333333333333,133.0,10.0,38.05,63.0
35.0,69.0,1.93,M,42.195,173.63333333333333,21.0975,75.11666666666666,154.0,10.0,34.68333333333333,62.0
34.0,69.0,1.93,M,42.195,213.85,21.0975,75.28333333333333,155.0,10.0,33.55,56.0
31.0,69.0,1.93,M,42.195,236.55,21.0975,75.81666666666666,7.0,10.0,33.81666666666667,28.0
30.0,69.0,1.93,M,42.195,239.01666666666668,21.0975,73.9,43.0,10.0,34.2,7.0
29.0,69.0,1.93,M,42.195,190.6,21.0975,74.75,14.0,10.0,34.9,147.0
53.0,62.0,1.76,M,42.195,195.85,21.0975,85.61666666666666,35.0,10.0,38.71666666666667,133.0
68.0,48.0,1.55,F,42.195,264.03333333333336,21.0975,98.08333333333333,167.0,10.0,43.733333333333334,112.0
61.0,48.0,1.55,F,42.195,210.2,21.0975,88.6,83.0,10.0,41.81666666666667,139.0
61.0,48.0,1.55,F,42.195,190.58333333333334,21.0975,86.51666666666667,35.0,10.0,40.31666666666667,119.0
60.0,48.0,1.55,F,42.195,180.46666666666667,21.0975,86.83333333333333,50.0,10.0,40.85,135.0
36.0,71.0,1.8,M,42.195,183.55,21.0975,87.93333333333334,28.0,10.0,38.166666666666664,85.0
33.0,48.0,1.59,F,42.195,206.53333333333333,21.0975,101.03333333333333,97.0,10.0,44.21666666666667,27.0
31.0,48.0,1.59,F,42.195,226.61666666666667,21.0975,98.8,56.0,10.0,44.166666666666664,42.0
47.0,56.0,1.59,F,42.195,210.7,21.0975,92.28333333333333,84.0,10.0,41.81666666666667,56.0
46.0,63.0,1.75,M,42.195,164.95,21.0975,77.5,63.0,10.0,35.45,70.0
43.0,63.0,1.75,M,42.195,180.1,21.0975,79.25,69.0,10.0,35.53333333333333,174.0
41.0,63.0,1.75,M,42.195,166.91666666666666,21.0975,76.56666666666666,28.0,10.0,35.233333333333334,175.0
39.0,63.0,1.75,M,42.195,167.08333333333334,21.0975,76.86666666666666,28.0,10.0,35.6,63.0
58.0,70.0,1.81,M,42.195,194.08333333333334,21.0975,90.35,35.0,10.0,42.31666666666667,63.0
53.0,70.0,1.81,M,42.195,192.76666666666668,21.0975,86.71666666666667,153.0,10.0,38.916666666666664,55.0
52.0,70.0,1.81,M,42.195,184.13333333333333,21.0975,83.83333333333333,147.0,10.0,38.6,175.0
50.0,70.0,1.81,M,42.195,182.08333333333334,21.0975,85.68333333333334,28.0,10.0,38.68333333333333,56.0
49.0,70.0,1.81,M,42.195,178.95,21.0975,85.83333333333333,14.0,10.0,40.166666666666664,148.0
48.0,62.0,1.78,M,42.195,164.28333333333333,21.0975,79.48333333333333,35.0,10.0,35.166666666666664,14.0
45.0,62.0,1.78,M,42.195,170.31666666666666,21.0975,78.46666666666667,14.0,10.0,35.88333333333333,156.0
42.0,62.0,1.78,M,42.195,165.15,21.0975,77.75,14.0,10.0,35.3,35.0
50.0,65.0,1.78,M,42.195,213.65,21.0975,87.96666666666667,35.0,10.0,41.21666666666667,21.0
38.0,72.0,1.75,M,42.195,194.75,21.0975,89.88333333333334,69.0,10.0,34.583333333333336,90.0
37.0,72.0,1.75,M,42.195,179.85,21.0975,88.55,42.0,10.0,41.3,29.0
34.0,72.0,1.75,M,42.195,185.38333333333333,21.0975,83.5,76.0,10.0,36.016666666666666,97.0
33.0,72.0,1.75,M,42.195,194.88333333333333,21.0975,77.61666666666666,76.0,10.0,36.0,104.0
57.0,74.0,1.8,M,42.195,163.63333333333333,21.0975,80.86666666666666,70.0,10.0,35.45,21.0
53.0,74.0,1.8,M,42.195,162.33333333333334,21.0975,79.1,126.0,10.0,35.78333333333333,147.0
51.0,74.0,1.8,M,42.195,176.2,21.0975,82.38333333333334,154.0,10.0,35.06666666666667,160.0
39.0,73.0,1.85,M,42.195,225.8,21.0975,74.78333333333333,126.0,10.0,33.93333333333333,112.0
45.0,63.0,1.82,M,42.195,180.4,21.0975,76.66666666666667,175.0,10.0,34.333333333333336,21.0
42.0,65.0,1.82,M,42.195,213.93333333333334,21.0975,97.2,35.0,10.0,42.31666666666667,168.0
27.0,61.0,1.78,M,42.195,166.68333333333334,21.0975,72.01666666666667,28.0,10.0,32.583333333333336,7.0
44.0,67.0,1.73,M,42.195,165.36666666666667,21.0975,79.1,21.0,10.0,36.7,175.0
44.0,67.0,1.73,M,42.195,166.8,21.0975,77.0,21.0,10.0,35.666666666666664,50.0
39.0,67.0,1.73,M,42.195,160.86666666666667,21.0975,79.26666666666667,28.0,10.0,36.8,7.0
39.0,67.0,1.73,M,42.195,160.1,21.0975,77.28333333333333,64.0,10.0,33.21666666666667,147.0
38.0,67.0,1.73,M,42.195,161.01666666666668,21.0975,75.46666666666667,35.0,10.0,34.93333333333333,49.0
37.0,67.0,1.73,M,42.195,158.16666666666666,21.0975,77.75,42.0,10.0,34.65,162.0
37.0,67.0,1.73,M,42.195,160.0,21.0975,74.08333333333333,50.0,10.0,33.766666666666666,43.0
36.0,67.0,1.73,M,42.195,156.03333333333333,21.0975,73.05,21.0,10.0,33.75,133.0
35.0,67.0,1.73,M,42.195,156.83333333333334,21.0975,74.7,35.0,10.0,34.85,162.0
35.0,67.0,1.73,M,42.195,157.35,21.0975,73.43333333333334,28.0,10.0,34.06666666666667,42.0
36.0,66.0,1.79,M,42.195,142.95,21.0975,63.86666666666667,161.0,10.0,29.233333333333334,147.0
30.0,66.0,1.79,M,42.195,167.3,21.0975,72.18333333333334,35.0,10.0,32.78333333333333,149.0
32.0,60.0,1.76,M,42.195,152.96666666666667,21.0975,71.16666666666667,35.0,10.0,31.166666666666668,7.0
50.0,77.0,1.87,M,42.195,177.06666666666666,21.0975,80.61666666666666,28.0,10.0,37.03333333333333,100.0
47.0,77.0,1.87,M,42.195,166.38333333333333,21.0975,80.7,21.0,10.0,35.55,113.0
45.0,77.0,1.87,M,42.195,169.18333333333334,21.0975,80.73333333333333,42.0,10.0,35.13333333333333,105.0
37.0,69.0,1.74,M,42.195,149.01666666666668,21.0975,71.53333333333333,28.0,10.0,32.46666666666667,91.0
54.0,60.0,1.75,M,42.195,187.91666666666666,21.0975,85.58333333333333,49.0,10.0,38.733333333333334,70.0
53.0,60.0,1.75,M,42.195,181.75,21.0975,85.93333333333334,34.0,10.0,37.71666666666667,174.0
50.0,60.0,1.75,M,42.195,169.38333333333333,21.0975,80.11666666666666,21.0,10.0,36.233333333333334,170.0
28.0,69.0,1.78,M,42.195,178.85,21.0975,79.35,28.0,10.0,36.266666666666666,112.0
39.0,50.0,1.62,F,42.195,164.8,21.0975,81.15,71.0,10.0,37.13333333333333,21.0
39.0,50.0,1.62,F,42.195,167.21666666666667,21.0975,82.31666666666666,40.0,10.0,38.166666666666664,54.0
37.0,73.0,1.85,M,42.195,196.5,21.0975,88.58333333333333,29.0,10.0,39.05,85.0
36.0,73.0,1.85,M,42.195,194.83333333333334,21.0975,86.36666666666666,35.0,10.0,40.3,84.0
35.0,73.0,1.85,M,42.195,192.95,21.0975,87.51666666666667,42.0,10.0,40.03333333333333,84.0
40.0,49.0,1.61,F,42.195,180.66666666666666,21.0975,79.85,35.0,10.0,37.28333333333333,71.0
39.0,49.0,1.61,F,42.195,173.66666666666666,21.0975,81.33333333333333,56.0,10.0,35.2,21.0
42.0,70.0,1.83,M,42.195,200.26666666666668,21.0975,85.08333333333333,21.0,10.0,38.88333333333333,35.0
33.0,81.0,1.82,M,42.195,197.3,21.0975,80.83333333333333,84.0,10.0,37.11666666666667,112.0
45.0,71.0,1.77,M,42.195,209.93333333333334,21.0975,87.11666666666666,84.0,10.0,38.36666666666667,97.0
31.0,62.0,1.71,M,42.195,168.46666666666667,21.0975,77.8,35.0,10.0,35.63333333333333,50.0
34.0,55.0,1.74,M,42.195,135.31666666666666,21.0975,63.25,21.0,10.0,29.3,42.0
46.0,56.0,1.71,F,42.195,201.33333333333334,21.0975,92.21666666666667,34.0,10.0,41.28333333333333,49.0
41.0,56.0,1.71,F,42.195,201.55,21.0975,88.18333333333334,49.0,10.0,40.483333333333334,133.0
31.0,70.0,1.87,M,42.195,149.26666666666668,21.0975,69.73333333333333,56.0,10.0,32.65,28.0
59.0,47.0,1.6,F,42.195,202.3,21.0975,90.01666666666667,133.0,10.0,40.96666666666667,98.0
39.0,65.0,1.69,M,42.195,197.13333333333333,21.0975,89.38333333333334,16.0,10.0,39.55,90.0
51.0,70.0,1.81,M,42.195,180.11666666666667,21.0975,84.81666666666666,21.0,10.0,38.68333333333333,14.0
50.0,70.0,1.81,M,42.195,185.08333333333334,21.0975,84.55,105.0,10.0,38.55,43.0
34.0,85.0,2.0,M,42.195,190.66666666666666,21.0975,86.36666666666666,175.0,10.0,38.516666666666666,29.0
33.0,85.0,2.0,M,42.195,204.63333333333333,21.0975,86.63333333333334,35.0,10.0,37.166666666666664,154.0
34.0,77.0,1.86,M,42.195,204.85,21.0975,88.53333333333333,20.0,10.0,39.71666666666667,153.0
34.0,77.0,1.86,M,42.195,187.1,21.0975,86.76666666666667,126.0,10.0,40.016666666666666,84.0
32.0,77.0,1.86,M,42.195,191.2,21.0975,88.03333333333333,28.0,10.0,40.266666666666666,161.0
42.0,57.0,1.71,F,42.195,240.1,21.0975,115.08333333333333,14.0,10.0,50.63333333333333,107.0
52.0,73.0,1.79,M,42.195,198.5,21.0975,85.75,43.0,10.0,38.833333333333336,36.0
51.0,73.0,1.79,M,42.195,185.33333333333334,21.0975,84.76666666666667,15.0,10.0,38.56666666666667,175.0
41.0,67.0,1.82,M,42.195,147.91666666666666,21.0975,70.71666666666667,77.0,10.0,31.416666666666668,42.0
38.0,67.0,1.82,M,42.195,139.61666666666667,21.0975,66.88333333333334,36.0,10.0,31.0,49.0
43.0,47.0,1.61,F,42.195,199.21666666666667,21.0975,94.85,43.0,10.0,42.38333333333333,14.0
41.0,47.0,1.61,F,42.195,201.38333333333333,21.0975,94.95,35.0,10.0,43.15,85.0
44.0,64.0,1.72,M,42.195,183.5,21.0975,81.31666666666666,35.0,10.0,35.06666666666667,21.0
43.0,64.0,1.72,M,42.195,185.16666666666666,21.0975,77.4,140.0,10.0,35.416666666666664,168.0
41.0,64.0,1.72,M,42.195,177.1,21.0975,78.76666666666667,28.0,10.0,35.8,168.0
52.0,69.0,1.76,M,42.195,203.21666666666667,21.0975,90.56666666666666,35.0,10.0,40.36666666666667,42.0
50.0,69.0,1.76,M,42.195,192.96666666666667,21.0975,89.8,28.0,10.0,39.733333333333334,133.0
49.0,69.0,1.76,M,42.195,191.4,21.0975,89.3,21.0,10.0,39.3,162.0
49.0,69.0,1.76,M,42.195,196.66666666666666,21.0975,84.88333333333334,77.0,10.0,39.8,49.0
46.0,69.0,1.76,M,42.195,185.96666666666667,21.0975,85.11666666666666,21.0,10.0,38.9,104.0
38.0,63.0,1.74,M,42.195,196.16666666666666,21.0975,90.05,77.0,10.0,41.266666666666666,63.0
62.0,58.0,1.69,M,42.195,191.35,21.0975,93.08333333333333,85.0,10.0,41.25,147.0
32.0,65.0,1.83,M,42.195,170.56666666666666,21.0975,72.55,41.0,10.0,32.86666666666667,69.0
43.0,69.0,1.78,M,42.195,180.63333333333333,21.0975,80.26666666666667,49.0,10.0,36.2,161.0
41.0,69.0,1.78,M,42.195,176.0,21.0975,81.4,35.0,10.0,36.53333333333333,63.0
30.0,64.0,1.75,M,42.195,202.4,21.0975,90.98333333333333,28.0,10.0,38.15,18.0
42.0,64.0,1.69,M,42.195,168.03333333333333,21.0975,82.38333333333334,35.0,10.0,35.63333333333333,49.0
41.0,55.0,1.67,M,42.195,178.95,21.0975,79.58333333333333,112.0,10.0,35.43333333333333,140.0
41.0,55.0,1.67,M,42.195,171.95,21.0975,81.01666666666667,43.0,10.0,35.36666666666667,85.0
39.0,55.0,1.67,M,42.195,158.71666666666667,21.0975,78.6,28.0,10.0,34.78333333333333,169.0
39.0,55.0,1.67,M,42.195,161.26666666666668,21.0975,75.56666666666666,28.0,10.0,33.78333333333333,91.0
32.0,59.0,1.7,M,42.195,168.8,21.0975,79.71666666666667,141.0,10.0,35.166666666666664,28.0
37.0,71.0,1.85,M,42.195,177.65,21.0975,79.48333333333333,126.0,10.0,35.666666666666664,42.0
39.0,62.0,1.74,M,42.195,167.71666666666667,21.0975,80.93333333333334,70.0,10.0,35.4,11.0
38.0,62.0,1.74,M,42.195,170.5,21.0975,81.31666666666666,154.0,10.0,36.81666666666667,175.0
37.0,62.0,1.74,M,42.195,189.48333333333332,21.0975,77.5,154.0,10.0,36.0,14.0
36.0,62.0,1.74,M,42.195,184.45,21.0975,76.56666666666666,133.0,10.0,34.9,126.0
35.0,62.0,1.74,M,42.195,168.16666666666666,21.0975,79.56666666666666,154.0,10.0,34.85,170.0
52.0,83.0,1.77,M,42.195,317.93333333333334,21.0975,120.88333333333334,69.0,10.0,54.083333333333336,168.0
46.0,77.0,1.84,M,42.195,216.45,21.0975,95.51666666666667,7.0,10.0,44.666666666666664,56.0
46.0,77.0,1.84,M,42.195,290.0,21.0975,100.55,112.0,10.0,43.9,92.0
41.0,77.0,1.84,M,42.195,224.63333333333333,21.0975,98.55,63.0,10.0,44.11666666666667,171.0
39.0,77.0,1.84,M,42.195,259.55,21.0975,100.28333333333333,70.0,10.0,44.65,98.0
35.0,68.0,1.78,M,42.195,173.28333333333333,21.0975,69.41666666666667,21.0,10.0,30.483333333333334,154.0
33.0,68.0,1.78,M,42.195,153.35,21.0975,69.31666666666666,21.0,10.0,31.766666666666666,147.0
53.0,71.0,1.77,M,42.195,166.45,21.0975,79.75,70.0,10.0,34.88333333333333,102.0
50.0,71.0,1.77,M,42.195,171.38333333333333,21.0975,74.23333333333333,42.0,10.0,34.31666666666667,148.0
59.0,68.0,1.76,M,42.195,254.33333333333334,21.0975,94.7,140.0,10.0,40.93333333333333,171.0
39.0,69.0,1.78,M,42.195,155.68333333333334,21.0975,74.3,112.0,10.0,32.28333333333333,49.0
36.0,69.0,1.78,M,42.195,153.36666666666667,21.0975,72.38333333333334,35.0,10.0,33.35,155.0
29.0,69.0,1.78,M,42.195,176.65,21.0975,81.36666666666666,35.0,10.0,35.5,63.0
38.0,42.0,1.58,F,42.195,177.03333333333333,21.0975,86.75,169.0,10.0,38.46666666666667,14.0
30.0,71.0,1.83,M,42.195,157.75,21.0975,73.76666666666667,28.0,10.0,34.95,49.0
29.0,71.0,1.83,M,42.195,172.71666666666667,21.0975,73.96666666666667,28.0,10.0,33.68333333333333,105.0
52.0,69.0,1.78,M,42.195,223.56666666666666,21.0975,95.08333333333333,55.0,10.0,44.11666666666667,69.0
51.0,69.0,1.78,M,42.195,231.76666666666668,21.0975,102.46666666666667,34.0,10.0,45.65,174.0
48.0,69.0,1.78,M,42.195,205.5,21.0975,90.58333333333333,56.0,10.0,40.916666666666664,35.0
47.0,69.0,1.78,M,42.195,223.68333333333334,21.0975,107.48333333333333,90.0,10.0,42.166666666666664,13.0
36.0,74.0,1.87,M,42.195,167.25,21.0975,72.0,28.0,10.0,32.6,119.0
28.0,74.0,1.87,M,42.195,163.5,21.0975,75.48333333333333,28.0,10.0,34.1,71.0
27.0,74.0,1.87,M,42.195,221.28333333333333,21.0975,74.81666666666666,28.0,10.0,33.916666666666664,84.0
42.0,78.0,1.8,M,42.195,172.28333333333333,21.0975,79.96666666666667,164.0,10.0,36.78333333333333,38.0
41.0,78.0,1.8,M,42.195,163.58333333333334,21.0975,79.6,163.0,10.0,35.416666666666664,37.0
40.0,78.0,1.8,M,42.195,171.71666666666667,21.0975,83.63333333333334,112.0,10.0,37.016666666666666,134.0
43.0,70.0,1.84,M,42.195,190.53333333333333,21.0975,87.93333333333334,175.0,10.0,39.1,119.0
30.0,67.0,1.76,M,42.195,144.55,21.0975,70.7,14.0,10.0,32.63333333333333,147.0
39.0,70.0,1.8,M,42.195,227.28333333333333,21.0975,88.56666666666666,21.0,10.0,40.85,161.0
36.0,60.0,1.67,M,42.195,157.61666666666667,21.0975,70.1,49.0,10.0,30.566666666666666,175.0
42.0,68.0,1.83,M,42.195,147.35,21.0975,69.96666666666667,175.0,10.0,30.516666666666666,28.0
41.0,68.0,1.83,M,42.195,151.96666666666667,21.0975,70.5,42.0,10.0,30.966666666666665,63.0
38.0,68.0,1.83,M,42.195,161.66666666666666,21.0975,78.95,42.0,10.0,32.8,14.0
60.0,60.0,1.6,F,42.195,307.18333333333334,21.0975,127.58333333333333,175.0,10.0,57.9,42.0
37.0,60.0,1.72,M,42.195,159.23333333333332,21.0975,73.0,6.0,10.0,33.81666666666667,140.0
30.0,60.0,1.72,M,42.195,179.23333333333332,21.0975,80.81666666666666,161.0,10.0,37.75,25.0
29.0,60.0,1.72,M,42.195,176.9,21.0975,81.33333333333333,76.0,10.0,35.31666666666667,34.0
28.0,60.0,1.72,M,42.195,197.95,21.0975,85.26666666666667,35.0,10.0,38.43333333333333,22.0
37.0,72.0,1.76,M,42.195,183.78333333333333,21.0975,80.93333333333334,63.0,10.0,37.13333333333333,78.0
36.0,72.0,1.76,M,42.195,180.66666666666666,21.0975,82.76666666666667,47.0,10.0,37.266666666666666,112.0
34.0,72.0,1.76,M,42.195,180.66666666666666,21.0975,86.78333333333333,42.0,10.0,38.8,147.0
46.0,73.0,1.78,M,42.195,185.05,21.0975,86.81666666666666,21.0,10.0,36.85,147.0
41.0,73.0,1.78,M,42.195,173.88333333333333,21.0975,79.15,42.0,10.0,34.416666666666664,77.0
40.0,73.0,1.78,M,42.195,175.83333333333334,21.0975,79.95,49.0,10.0,34.5,42.0
39.0,73.0,1.78,M,42.195,173.6,21.0975,76.75,56.0,10.0,34.28333333333333,35.0
37.0,73.0,1.78,M,42.195,163.15,21.0975,77.08333333333333,149.0,10.0,33.78333333333333,98.0
40.0,78.0,1.83,M,42.195,172.95,21.0975,80.33333333333333,147.0,10.0,36.083333333333336,70.0
38.0,78.0,1.83,M,42.195,179.91666666666666,21.0975,84.23333333333333,49.0,10.0,37.68333333333333,133.0
36.0,78.0,1.83,M,42.195,189.68333333333334,21.0975,84.01666666666667,35.0,10.0,38.65,63.0
38.0,64.0,1.77,M,42.195,154.36666666666667,21.0975,69.98333333333333,21.0,10.0,31.25,145.0
37.0,64.0,1.76,M,42.195,163.58333333333334,21.0975,74.8,63.0,10.0,33.416666666666664,42.0
36.0,64.0,1.76,M,42.195,198.43333333333334,21.0975,76.83333333333333,6.0,10.0,34.266666666666666,42.0
32.0,64.0,1.76,M,42.195,171.73333333333332,21.0975,80.93333333333334,42.0,10.0,35.45,21.0
36.0,72.0,1.83,M,42.195,142.75,21.0975,69.4,119.0,10.0,31.516666666666666,22.0
50.0,65.0,1.82,M,42.195,164.95,21.0975,74.36666666666666,126.0,10.0,35.083333333333336,161.0
48.0,65.0,1.82,M,42.195,158.41666666666666,21.0975,73.46666666666667,14.0,10.0,33.56666666666667,176.0
40.0,71.0,1.89,M,42.195,174.6,21.0975,78.53333333333333,42.0,10.0,34.733333333333334,134.0
36.0,65.0,1.79,M,42.195,185.01666666666668,21.0975,85.15,71.0,10.0,39.81666666666667,120.0
38.0,63.0,1.7,M,42.195,163.31666666666666,21.0975,74.25,28.0,10.0,32.38333333333333,147.0
35.0,63.0,1.7,M,42.195,167.7,21.0975,76.65,70.0,10.0,32.7,21.0
35.0,63.0,1.7,M,42.195,157.05,21.0975,72.91666666666667,63.0,10.0,32.71666666666667,147.0
55.0,68.0,1.78,M,42.195,236.83333333333334,21.0975,88.83333333333333,27.0,10.0,40.15,63.0
46.0,77.0,1.87,M,42.195,220.48333333333332,21.0975,89.38333333333334,56.0,10.0,39.8,135.0
23.0,48.0,1.64,F,42.195,164.7,21.0975,78.21666666666667,175.0,10.0,35.9,112.0
43.0,62.0,1.74,M,42.195,159.35,21.0975,76.76666666666667,35.0,10.0,34.666666666666664,56.0
40.0,62.0,1.74,M,42.195,172.63333333333333,21.0975,79.7,14.0,10.0,37.18333333333333,35.0
40.0,62.0,1.74,M,42.195,163.71666666666667,21.0975,76.75,49.0,10.0,36.06666666666667,36.0
25.0,72.0,1.83,M,42.195,146.71666666666667,21.0975,67.98333333333333,63.0,10.0,30.7,133.0
39.0,78.0,1.89,M,42.195,167.8,21.0975,79.93333333333334,43.0,10.0,34.15,161.0
47.0,51.0,1.61,F,42.195,197.88333333333333,21.0975,90.15,21.0,10.0,40.666666666666664,91.0
30.0,70.0,1.82,M,42.195,196.48333333333332,21.0975,86.31666666666666,21.0,10.0,36.4,168.0
27.0,70.0,1.82,M,42.195,202.9,21.0975,83.73333333333333,35.0,10.0,36.766666666666666,84.0
32.0,70.0,1.82,M,42.195,154.26666666666668,21.0975,73.61666666666666,168.0,10.0,33.71666666666667,126.0
57.0,70.0,1.75,M,42.195,200.23333333333332,21.0975,88.23333333333333,14.0,10.0,39.65,133.0
33.0,65.0,1.75,M,42.195,178.93333333333334,21.0975,76.56666666666666,171.0,10.0,34.71666666666667,48.0
30.0,65.0,1.81,M,42.195,139.73333333333332,21.0975,66.8,28.0,10.0,30.333333333333332,21.0
58.0,68.0,1.73,M,42.195,212.28333333333333,21.0975,95.21666666666667,98.0,10.0,43.03333333333333,147.0
57.0,68.0,1.73,M,42.195,209.51666666666668,21.0975,97.35,49.0,10.0,43.88333333333333,28.0
29.0,67.0,1.8,M,42.195,169.41666666666666,21.0975,77.1,43.0,10.0,36.31666666666667,127.0
25.0,67.0,1.8,M,42.195,195.06666666666666,21.0975,89.7,140.0,10.0,39.233333333333334,63.0
24.0,67.0,1.8,M,42.195,216.33333333333334,21.0975,97.18333333333334,140.0,10.0,41.666666666666664,63.0
31.0,64.0,1.82,M,42.195,152.26666666666668,21.0975,75.28333333333333,83.0,10.0,31.966666666666665,27.0
30.0,64.0,1.82,M,42.195,148.18333333333334,21.0975,73.33333333333333,70.0,10.0,32.1,24.0
45.0,78.0,1.73,M,42.195,208.36666666666667,21.0975,90.45,49.0,10.0,40.266666666666666,56.0
44.0,78.0,1.73,M,42.195,219.11666666666667,21.0975,90.56666666666666,85.0,10.0,41.666666666666664,126.0
43.0,64.0,1.7,M,42.195,194.08333333333334,21.0975,82.18333333333334,70.0,10.0,38.4,140.0
40.0,64.0,1.7,M,42.195,183.55,21.0975,85.23333333333333,49.0,10.0,38.85,63.0
40.0,64.0,1.7,M,42.195,197.28333333333333,21.0975,83.81666666666666,70.0,10.0,39.38333333333333,148.0
49.0,67.0,1.72,M,42.195,347.0,21.0975,93.96666666666667,70.0,10.0,36.53333333333333,139.0
59.0,45.0,1.58,F,42.195,208.65,21.0975,95.7,42.0,10.0,42.9,21.0
43.0,72.0,1.76,M,42.195,189.01666666666668,21.0975,88.41666666666667,42.0,10.0,38.8,161.0
41.0,72.0,1.76,M,42.195,178.76666666666668,21.0975,86.08333333333333,28.0,10.0,38.666666666666664,143.0
39.0,72.0,1.76,M,42.195,178.75,21.0975,86.15,119.0,10.0,36.7,157.0
37.0,62.0,1.74,M,42.195,163.76666666666668,21.0975,73.95,42.0,10.0,34.18333333333333,148.0
35.0,62.0,1.74,M,42.195,170.41666666666666,21.0975,77.63333333333334,63.0,10.0,34.63333333333333,35.0
34.0,62.0,1.74,M,42.195,188.63333333333333,21.0975,79.01666666666667,106.0,10.0,35.43333333333333,112.0
32.0,62.0,1.74,M,42.195,178.68333333333334,21.0975,81.15,50.0,10.0,36.95,28.0
32.0,62.0,1.74,M,42.195,192.06666666666666,21.0975,81.3,35.0,10.0,35.78333333333333,42.0
31.0,62.0,1.74,M,42.195,195.01666666666668,21.0975,81.75,42.0,10.0,36.85,28.0
42.0,70.0,1.73,M,42.195,241.38333333333333,21.0975,110.06666666666666,42.0,10.0,47.916666666666664,84.0
45.0,71.0,1.86,M,42.195,167.96666666666667,21.0975,79.11666666666666,42.0,10.0,36.75,140.0
62.0,68.0,1.8,M,42.195,240.26666666666668,21.0975,93.6,63.0,10.0,41.63333333333333,133.0
44.0,68.0,1.77,M,42.195,169.26666666666668,21.0975,83.41666666666667,14.0,10.0,37.18333333333333,21.0
41.0,63.0,1.78,M,42.195,239.33333333333334,21.0975,111.36666666666666,14.0,10.0,40.733333333333334,161.0
40.0,63.0,1.78,M,42.195,197.56666666666666,21.0975,90.05,21.0,10.0,40.016666666666666,120.0
42.0,65.0,1.69,M,42.195,187.68333333333334,21.0975,83.13333333333334,120.0,10.0,38.0,142.0
41.0,65.0,1.69,M,42.195,184.56666666666666,21.0975,87.11666666666666,32.0,10.0,36.95,98.0
41.0,65.0,1.69,M,42.195,190.63333333333333,21.0975,83.36666666666666,35.0,10.0,37.3,29.0
39.0,65.0,1.69,M,42.195,202.23333333333332,21.0975,83.3,63.0,10.0,37.1,105.0
38.0,65.0,1.69,M,42.195,200.75,21.0975,87.63333333333334,175.0,10.0,37.983333333333334,157.0
33.0,67.0,1.72,M,42.195,158.5,21.0975,74.05,35.0,10.0,33.833333333333336,168.0
45.0,75.0,1.78,M,42.195,236.8,21.0975,92.48333333333333,76.0,10.0,42.53333333333333,118.0
49.0,65.0,1.8,M,42.195,174.2,21.0975,83.96666666666667,28.0,10.0,36.666666666666664,105.0
44.0,45.0,1.59,F,42.195,186.4,21.0975,89.45,42.0,10.0,38.43333333333333,174.0
29.0,77.0,1.85,M,42.195,313.31666666666666,21.0975,83.46666666666667,168.0,10.0,34.666666666666664,14.0
36.0,55.0,1.69,M,42.195,177.3,21.0975,79.76666666666667,43.0,10.0,36.53333333333333,49.0
41.0,56.0,1.71,M,42.195,160.03333333333333,21.0975,76.66666666666667,28.0,10.0,35.43333333333333,49.0
39.0,56.0,1.71,M,42.195,161.63333333333333,21.0975,76.31666666666666,28.0,10.0,34.96666666666667,49.0
35.0,56.0,1.71,M,42.195,167.81666666666666,21.0975,80.7,161.0,10.0,35.916666666666664,138.0
59.0,70.0,1.7,M,42.195,205.13333333333333,21.0975,93.03333333333333,28.0,10.0,42.21666666666667,154.0
30.0,63.0,1.67,M,42.195,275.76666666666665,21.0975,81.58333333333333,49.0,10.0,36.86666666666667,77.0
